uid,parent_uid,parent_xpath,tag,id,classes,xpath,depth,textContent,childrenCount,x,y,width,height,display,position,color,backgroundColor,zIndex,visibility
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/div[1]/div[1]",i,,gw-spinner,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/div[1]/div[1]/i[1]",10,,0,0.0,0.0,0.0,0.0,inline-block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]",a,,"a-link-normal,feed-carousel-control,feed-left","id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/a[1]",8,,1,0.0,0.0,0.0,0.0,none,absolute,"rgb(0, 113, 133)","rgb(255, 255, 255)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/a[1]",span,,"gw-icon,feed-arrow","id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/a[1]/span[1]",9,,0,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]",a,,"a-link-normal,feed-carousel-control,feed-right","id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/a[2]",8,,1,0.0,0.0,0.0,0.0,none,absolute,"rgb(0, 113, 133)","rgb(255, 255, 255)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/a[2]",span,,"gw-icon,feed-arrow","id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/a[2]/span[1]",9,,0,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]",span,,feed-scrollbar,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/span[1]",8,,1,40.0,1899.0,1185.0,6.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/span[1]",span,,feed-scrollbar-track,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/span[1]/span[1]",9,,1,40.0,1901.0,1185.0,0.0,block,relative,"rgb(15, 17, 17)","rgb(238, 238, 238)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/span[1]/span[1]",span,,feed-scrollbar-thumb,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/div[2]/span[1]/span[1]/span[1]",10,,0,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(170, 170, 170)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")",script,,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/script[1]",7,"P.when(""component-feed-carousel"").execute(function(c) {c.createCarousel(""#45d87464-9562-42b6-9c31-e3",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")",script,45d87464-9562-42b6-9c31-e37db1b38b7d-btfCarouselContent,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d-btfCarouselContent"")",7,"<li data-sgproduct=""{&quot;asin&quot;:&quot;B08964KGJK&quot;}"" class=""feed-carousel-card""><span clas",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")",script,,,"id(""45d87464-9562-42b6-9c31-e37db1b38b7d"")/script[3]",7,"(function carouselBtf(d, w) {var p = d.getElementById(""45d87464-9562-42b6-9c31-e37db1b38b7d-btfCarou",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-1"")",script,,,"id(""desktop-1"")/script[1]",5,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVi,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""main-content"")",hr,,card-flow-row-break,"id(""main-content"")/hr[2]",4,,0,10.0,1915.0,1245.0,20.0,block,static,"rgb(128, 128, 128)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""main-content"")",div,desktop-2,"gw-col,desktop-row,gwi-row,gw-widget-instrument,gw-auto-height,csm-placement-id-3be5d3db-350c-47d9-8b60-e3836e3e4259,desktop-gateway-btf_960b2d21-4691-47b8-8ad7-6d6a217b64ef,celwidget,pd_rd_wg-Fngao,pd_rd_w-2yO5y,pd_rd_r-85768c3b-3464-4fb9-bce7-04982474fc41","id(""desktop-2"")",4,"Up to 60% off | Shop for new kitchenware from local shopsVisit the storeP.when(""component-feed-carou",2,10.0,1935.0,1245.0,285.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-2"")",div,CardInstanceK93PqxHXZB-W8IDABfuQLg,"a-section,a-spacing-none","id(""CardInstanceK93PqxHXZB-W8IDABfuQLg"")",5,"Up to 60% off | Shop for new kitchenware from local shopsVisit the storeP.when(""component-feed-carou",1,20.0,1935.0,1225.0,285.0,block,static,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""CardInstanceK93PqxHXZB-W8IDABfuQLg"")",div,628d960b-0dd8-4552-9b2f-50d136967462,"a-section,a-spacing-none,shogun-widget,card-lite,product-shoveler,aui-desktop,fresh-shoveler","id(""628d960b-0dd8-4552-9b2f-50d136967462"")",6,"Up to 60% off | Shop for new kitchenware from local shopsVisit the storeP.when(""component-feed-carou",5,20.0,1935.0,1225.0,285.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")",div,,"a-section,as-title-block","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]",7,Up to 60% off | Shop for new kitchenware from local shopsVisit the store,2,40.0,1955.0,1185.0,35.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]",h2,,as-title-block-left,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]/h2[1]",8,Up to 60% off | Shop for new kitchenware from local shops,1,40.0,1955.0,585.7890625,31.5,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]/h2[1]",span,,a-color-base,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]/h2[1]/span[1]",9,Up to 60% off | Shop for new kitchenware from local shops,0,40.0,1959.0,585.7890625,23.5,inline,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]",span,,as-title-block-right,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]/span[1]",8,Visit the store,1,625.7890625,1955.0,99.5625,35.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[1]/span[1]/a[1]",9,Visit the store,0,640.7890625,1964.5,84.5625,15.5,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")",div,,"a-section,a-spacing-none,feed-carousel","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]",7,,4,40.0,1990.0,1185.0,220.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]",div,,"a-section,feed-carousel-viewport","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]",8,,2,40.0,1990.0,1185.0,220.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]",ul,,"a-unordered-list,a-nostyle,a-horizontal,feed-carousel-shelf","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",9,,7,40.0,1990.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[1]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[2]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[3]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[4]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[5]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[6]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]",li,,feed-carousel-card,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]",10,,1,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]",span,,a-list-item,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]/span[1]",11,,1,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]/span[1]",a,,a-link-normal,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]/span[1]/a[1]",12,,1,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]/span[1]/a[1]",img,,product-image,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/ul[1]/li[7]/span[1]/a[1]/img[1]",13,,0,0.0,0.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]",div,,spinner,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/div[1]",9,,1,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/div[1]",i,,gw-spinner,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/div[1]/div[1]/i[1]",10,,0,0.0,0.0,0.0,0.0,inline-block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]",a,,"a-link-normal,feed-carousel-control,feed-left","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/a[1]",8,,1,0.0,0.0,0.0,0.0,none,absolute,"rgb(0, 113, 133)","rgb(255, 255, 255)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/a[1]",span,,"gw-icon,feed-arrow","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/a[1]/span[1]",9,,0,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]",a,,"a-link-normal,feed-carousel-control,feed-right","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/a[2]",8,,1,0.0,0.0,0.0,0.0,none,absolute,"rgb(0, 113, 133)","rgb(255, 255, 255)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/a[2]",span,,"gw-icon,feed-arrow","id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/a[2]/span[1]",9,,0,0.0,0.0,0.0,0.0,inline-block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]",span,,feed-scrollbar,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/span[1]",8,,1,40.0,2204.0,1185.0,6.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/span[1]",span,,feed-scrollbar-track,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/span[1]/span[1]",9,,1,40.0,2206.0,1185.0,0.0,block,relative,"rgb(15, 17, 17)","rgb(238, 238, 238)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/span[1]/span[1]",span,,feed-scrollbar-thumb,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/div[2]/span[1]/span[1]/span[1]",10,,0,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(170, 170, 170)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")",script,,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/script[1]",7,"P.when(""component-feed-carousel"").execute(function(c) {c.createCarousel(""#628d960b-0dd8-4552-9b2f-50",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")",script,628d960b-0dd8-4552-9b2f-50d136967462-btfCarouselContent,,"id(""628d960b-0dd8-4552-9b2f-50d136967462-btfCarouselContent"")",7,"<li data-sgproduct=""{&quot;asin&quot;:&quot;B09CPWKQW6&quot;}"" class=""feed-carousel-card""><span clas",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")",script,,,"id(""628d960b-0dd8-4552-9b2f-50d136967462"")/script[3]",7,"(function carouselBtf(d, w) {var p = d.getElementById(""628d960b-0dd8-4552-9b2f-50d136967462-btfCarou",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-2"")",script,,,"id(""desktop-2"")/script[1]",5,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVi,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""main-content"")",hr,,card-flow-row-break,"id(""main-content"")/hr[3]",4,,0,10.0,2220.0,1245.0,20.0,block,static,"rgb(128, 128, 128)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""main-content"")",div,desktop-btf-grid-1,"gw-col,csm-placement-id-3ff9d9a1-d33c-4d4c-bd44-5777aa85a87b,desktop-gateway-btf_c0d1a7cd-7e6a-4377-bbee-4a9bc2170e4a,celwidget,pd_rd_wg-Fngao,pd_rd_w-5PChP,pd_rd_r-85768c3b-3464-4fb9-bce7-04982474fc41","id(""desktop-btf-grid-1"")",4,Sell on Amazon with 1-Click Launch SupportRegister now(function(f){f(P._namespace('gwiAutoInstVisibl,2,10.0,2240.0,311.25,420.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-btf-grid-1"")",div,qJ6aRnrMuyQiIe17rj7rxQ,"a-cardui,fluid-fat-image-link,fluid-card","id(""qJ6aRnrMuyQiIe17rj7rxQ"")",5,Sell on Amazon with 1-Click Launch SupportRegister now,3,20.0,2240.0,291.25,420.0,flex,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")",div,,a-cardui-header,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[1]",6,Sell on Amazon with 1-Click Launch Support,1,20.0,2260.0,291.25,54.59375,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[1]",h2,,"a-color-base,headline,truncate-2line","id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[1]/h2[1]",7,Sell on Amazon with 1-Click Launch Support,0,40.0,2260.0,251.25,54.59375,flow-root,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")",div,,a-cardui-body,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]",6,,1,20.0,2324.59375,291.25,276.40625,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]",a,,"a-link-normal,center-image,aok-block,image-window","id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]/a[1]",7,,1,40.0,2324.59375,251.25,276.40625,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]/a[1]",div,,"a-section,a-spacing-none,fluid-image-container","id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]/a[1]/div[1]",8,,1,40.0,2324.59375,251.25,276.40625,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]/a[1]/div[1]",img,,landscape-image,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[2]/a[1]/div[1]/img[1]",9,,0,165.625,2324.59375,0.0,276.40625,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")",div,,a-cardui-footer,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[3]",6,Register now,1,20.0,2621.0,291.25,19.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[3]",a,,"a-link-normal,see-more,truncate-1line","id(""qJ6aRnrMuyQiIe17rj7rxQ"")/div[3]/a[1]",7,Register now,0,40.0,2621.0,251.25,19.0,block,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-btf-grid-1"")",script,,,"id(""desktop-btf-grid-1"")/script[1]",5,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVi,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
